num,data,char
4,0.18091,Guilty
4,0.13177,Guilty
4,0.07953,Guilty
4,0.11682,Guilty
4,0.21469,Guilty
4,0.13187,Guilty
4,0.1132,Guilty
4,0.13271,Guilty
4,0.24293,Guilty
4,0.23725,Guilty
4,0.16037,Guilty
4,0.13586,Guilty
4,0.11912,Guilty
4,0.12428,Guilty
4,0.19595,Guilty
4,0.24047,Guilty
4,0.14321,Guilty
4,0.13482,Guilty
4,0.082908,Guilty
4,0.19874,Guilty
4,0.066043,Guilty
4,0.12128,Guilty
4,0.092423,Guilty
4,0.12206,Guilty
4,0.16462,Guilty
4,0.12532,Guilty
4,0.060999,Guilty
4,0.0788,Guilty
4,0.12228,Guilty
4,0.14649,Guilty
4,0.088138,Guilty
4,0.097281,Guilty
4,0.038226,Guilty
4,0.13261,Guilty
4,0.067185,Guilty
4,0.083097,Guilty
4,0.064599,Guilty
4,0.10549,Guilty
4,0.1147,Guilty
4,0.072605,Guilty
4,0.11431,Guilty
4,0.063621,Guilty
4,0.051836,Guilty
4,0.047218,Guilty
4,0.069917,Guilty
4,0.092775,Guilty
4,0.08071,Guilty
4,0.050573,Guilty
4,0.17983,Guilty
4,0.16746,Guilty
4,0.15149,Guilty
4,0.10534,Guilty
4,0.081838,Guilty
4,0.09482,Guilty
4,0.073943,Guilty
4,0.017408,Guilty
4,0.089161,Guilty
4,0.09422,Guilty
4,0.017802,Guilty
4,0.060776,Guilty
4,0.040011,Guilty
4,0.026451,Guilty
4,0.10393,Guilty
4,0.079652,Guilty
4,0.049229,Guilty
4,0.17312,Guilty
4,0.051093,Guilty
4,0.14323,Guilty
4,0.21442,Guilty
4,0.078777,Guilty
4,0.19579,Guilty
4,0.088785,Guilty
4,0.078964,Guilty
4,0.054506,Guilty
4,0.061631,Guilty
4,0.19145,Guilty
4,0.11234,Guilty
4,0.12854,Guilty
4,0.10032,Guilty
4,0.18387,Guilty
4,0.093399,Guilty
4,0.10843,Guilty
4,0.078235,Guilty
4,0.10443,Guilty
4,0.11267,Guilty
4,0.14205,Guilty
4,0.20616,Guilty
4,0.10135,Guilty
4,0.067668,Guilty
4,0.097778,Guilty
4,0.078844,Guilty
4,0.15653,Guilty
4,0.060421,Guilty
4,0.1176,Guilty
4,0.14072,Guilty
4,0.16177,Guilty
