num,data,char
1,1.1243,ly
1,0.88445,ly
1,0.92191,ly
1,0.86158,ly
1,0.56238,ly
1,0.4313,ly
1,0.48348,ly
1,0.41795,ly
1,0.44941,ly
1,0.59233,ly
1,0.68557,ly
1,0.9961,ly
1,0.91932,ly
1,0.959,ly
1,0.80802,ly
1,0.89549,ly
1,0.70038,ly
1,0.94435,ly
1,0.79887,ly
1,0.81173,ly
1,0.47671,ly
1,0.42586,ly
1,0.93092,ly
1,0.88937,ly
1,1.058,ly
1,1.0069,ly
1,1.0145,ly
1,1.0558,ly
1,0.83874,ly
1,0.88063,ly
1,0.90465,ly
1,0.90709,ly
1,0.40631,ly
1,1.0663,ly
1,0.56403,ly
1,1.1018,ly
1,0.74424,ly
1,1.0056,ly
1,0.84787,ly
1,0.76319,ly
1,0.4568,ly
1,1.1488,ly
1,1.138,ly
1,0.88433,ly
1,0.67674,ly
1,1.1111,ly
1,0.74198,ly
1,1.0021,ly
1,0.61602,ly
1,0.89089,ly
1,0.65871,ly
1,0.67787,ly
1,0.097742,ly
1,0.12254,ly
1,0.44296,ly
1,0.81972,ly
1,0.38575,ly
1,0.36241,ly
1,0.61111,ly
1,0.37936,ly
1,0.33627,ly
1,0.48424,ly
1,0.4401,ly
1,0.28587,ly
1,0.36524,ly
1,0.2012,ly
1,0.65469,ly
1,0.38156,ly
1,0.4487,ly
1,0.41385,ly
1,0.71267,ly
1,0.071233,ly
1,0.21869,ly
1,0.23992,ly
1,0.63149,ly
1,0.56127,ly
1,0.50378,ly
1,0.2064,ly
1,0.45499,ly
1,0.47289,ly
1,0.31957,ly
1,0.23883,ly
1,0.21689,ly
1,0.22326,ly
1,0.65395,ly
1,0.28567,ly
1,0.66722,ly
1,0.56396,ly
1,0.42631,ly
1,0.3408,ly
1,0.34102,ly
1,0.29492,ly
1,0.3328,ly
1,0.41404,ly
1,0.45058,ly
1,0.27169,ly
1,0.45022,ly
1,0.67661,ly
1,0.30646,ly
1,0.42699,ly
1,0.30099,ly
1,0.17096,ly
1,0.33472,ly
1,0.39535,ly
1,0.36109,ly
1,0.21221,ly
1,0.11755,ly
1,0.62814,ly
1,0.18703,ly
1,0.21671,ly
1,0.24408,ly
1,0.18371,ly
1,0.1218,ly
1,0.24072,ly
1,0.2701,ly
1,0.36584,ly
1,0.46546,ly
1,0.50564,ly
1,0.42622,ly
1,0.48438,ly
1,0.23369,ly
1,0.67598,ly
1,0.44505,ly
1,0.66438,ly
1,0.22904,ly
1,0.28799,ly
1,0.75346,ly
1,0.56652,ly
1,0.33522,ly
1,0.53496,ly
1,0.82957,ly
1,0.31861,ly
1,0.45693,ly
1,0.6177,ly
1,0.52784,ly
1,0.53975,ly
1,0.92598,ly
1,0.62135,ly
1,0.71208,ly
1,0.61114,ly
1,0.73387,ly
1,0.46355,ly
1,0.97282,ly
1,0.46591,ly
1,0.53322,ly
1,0.80316,ly
1,1.0279,ly
1,1.1395,ly
1,0.7981,ly
1,0.6319,ly
1,1.1149,ly
1,0.55441,ly
1,0.62559,ly
1,1.0348,ly
1,1.0155,ly
1,0.94571,ly
1,0.58825,ly
1,0.66499,ly
1,0.76349,ly
1,0.96482,ly
1,0.40311,ly
1,0.17869,ly
1,0.089966,ly
1,0.36289,ly
1,1.0308,ly
1,0.18335,ly
1,0.10657,ly
1,0.68432,ly
1,0.81927,ly
1,1.0399,ly
1,0.49369,ly
1,0.25444,ly
1,0.56861,ly
1,0.65471,ly
1,0.97043,ly
1,0.6909,ly
1,0.49786,ly
1,1.0385,ly
1,0.81989,ly
1,0.49574,ly
1,0.9344,ly
1,0.65428,ly
1,0.74374,ly
1,0.39628,ly
2,0.11435,ly
2,0.38068,ly
2,1.0874,ly
2,1.0057,ly
2,0.42765,ly
2,1.0163,ly
2,0.43458,ly
2,0.83815,ly
2,0.89079,ly
2,0.42811,ly
2,0.73193,ly
2,0.35685,ly
2,0.85591,ly
2,0.37316,ly
2,0.74324,ly
2,0.76785,ly
2,0.61871,ly
2,0.66628,ly
2,0.50804,ly
2,0.49419,ly
2,0.89476,ly
2,0.79063,ly
2,0.6431,ly
2,0.17407,ly
2,0.21127,ly
2,0.13561,ly
2,0.4204,ly
2,0.12819,ly
2,0.16934,ly
2,0.18073,ly
2,0.25506,ly
2,0.064112,ly
2,0.11612,ly
2,0.21119,ly
2,0.25612,ly
2,0.14932,ly
2,0.1227,ly
2,0.24877,ly
2,0.023466,ly
2,0.11156,ly
2,0.30997,ly
2,0.19839,ly
2,0.21077,ly
2,0.15911,ly
2,0.12379,ly
2,0.10495,ly
2,0.10148,ly
2,0.11466,ly
2,0.094771,ly
2,0.052821,ly
2,0.17855,ly
2,0.15405,ly
2,0.14621,ly
2,0.36178,ly
2,0.18389,ly
2,0.1882,ly
2,0.19233,ly
2,0.10695,ly
2,0.54672,ly
2,0.44818,ly
2,0.25082,ly
2,0.1418,ly
2,0.21717,ly
2,0.71797,ly
2,0.4892,ly
2,0.17503,ly
2,0.31192,ly
2,0.14528,ly
2,0.30912,ly
2,0.56676,ly
2,0.91535,ly
2,0.50039,ly
2,0.79994,ly
2,0.47015,ly
2,0.55268,ly
2,0.48047,ly
2,0.56998,ly
2,0.70116,ly
2,0.18507,ly
2,0.36977,ly
2,0.29961,ly
2,0.59931,ly
2,0.38968,ly
2,0.42244,ly
2,0.27876,ly
2,0.53898,ly
2,0.4519,ly
2,0.75207,ly
2,0.29017,ly
2,0.55861,ly
2,0.8625,ly
2,0.54599,ly
2,0.14288,ly
2,0.23429,ly
2,0.21384,ly
2,0.1513,ly
2,0.14233,ly
2,0.23025,ly
2,0.2949,ly
2,0.16554,ly
2,0.19485,ly
2,0.1238,ly
2,0.17217,ly
2,0.34013,ly
2,0.11946,ly
2,0.2409,ly
2,0.18759,ly
2,0.12264,ly
2,0.037296,ly
2,0.11804,ly
2,0.2506,ly
2,0.40743,ly
2,0.73096,ly
2,0.41109,ly
2,0.652,ly
2,0.81679,ly
2,0.29569,ly
2,0.42547,ly
2,0.54561,ly
2,0.74176,ly
2,0.57642,ly
2,0.65919,ly
2,0.38894,ly
2,0.16987,ly
2,0.68703,ly
2,1.0662,ly
2,0.52984,ly
2,0.93161,ly
2,0.85315,ly
2,1.0555,ly
2,0.35716,ly
2,1.0619,ly
2,1.0327,ly
2,0.70407,ly
2,1.0949,ly
2,0.74889,ly
2,0.99778,ly
2,0.72142,ly
2,1.052,ly
2,1.0203,ly
2,0.89804,ly
2,1.1073,ly
2,1.1672,ly
2,0.99257,ly
2,0.70286,ly
2,1.0569,ly
2,1.1343,ly
2,1.1262,ly
2,0.42357,ly
2,0.96175,ly
2,1.1839,ly
2,0.96605,ly
2,0.98709,ly
2,0.7352,ly
2,1.0458,ly
2,0.57489,ly
2,0.61517,ly
2,1.1476,ly
2,0.94575,ly
2,0.86723,ly
2,0.86352,ly
2,0.56557,ly
2,0.63143,ly
2,0.89437,ly
2,0.72716,ly
2,0.90125,ly
2,0.84619,ly
2,0.32526,ly
2,0.096599,ly
2,0.10053,ly
2,0.96459,ly
2,1.1256,ly
2,1.032,ly
2,1.1395,ly
2,1.0908,ly
2,0.87888,ly
2,0.98443,ly
2,0.73228,ly
2,1.1336,ly
2,0.75202,ly
2,0.72249,ly
2,1.0889,ly
2,1.0171,ly
2,1.0184,ly
2,1.1791,ly
2,0.3372,ly
2,0.82923,ly
2,0.40017,ly
2,0.77517,ly
2,0.4488,ly
2,0.39568,ly
2,0.50688,ly
2,0.58704,ly
2,0.34707,ly
2,0.54375,ly
2,0.43977,ly
2,0.62847,ly
2,0.23109,ly
2,0.80292,ly
2,0.43478,ly
2,1.0193,ly
2,0.56656,ly
2,1.0791,ly
2,0.99088,ly
2,0.78952,ly
2,0.83681,ly
2,0.71303,ly
2,0.76887,ly
2,0.66754,ly
2,0.80845,ly
2,0.68694,ly
2,0.49745,ly
2,0.75749,ly
2,0.86591,ly
2,0.77414,ly
2,0.60748,ly
2,0.56711,ly
2,0.29713,ly
2,0.65063,ly
2,0.35037,ly
2,0.4822,ly
2,0.47818,ly
2,0.17772,ly
2,1.1077,ly
2,0.28433,ly
2,0.42959,ly
2,0.91708,ly
2,0.24053,ly
2,0.25533,ly
2,0.70672,ly
2,0.68915,ly
2,0.58009,ly
2,0.32174,ly
2,0.78765,ly
2,0.35601,ly
2,0.8465,ly
2,0.35404,ly
2,0.53962,ly
2,0.4953,ly
2,0.39492,ly
2,0.15715,ly
2,0.65653,ly
2,0.97734,ly
2,0.41266,ly
2,1.0845,ly
2,0.66121,ly
2,0.76697,ly
2,0.55877,ly
2,0.60577,ly
2,0.44993,ly
2,0.61746,ly
2,0.23694,ly
2,1.0998,ly
2,0.60918,ly
2,0.48805,ly
2,0.38265,ly
2,0.72502,ly
2,0.46201,ly
2,0.85279,ly
2,0.38611,ly
2,0.54688,ly
2,1.0036,ly
2,0.59697,ly
2,0.93012,ly
2,0.80155,ly
2,0.52965,ly
2,0.72157,ly
2,0.79942,ly
2,0.55247,ly
2,0.88516,ly
2,0.93744,ly
2,0.52491,ly
2,0.37355,ly
2,0.69586,ly
2,0.71118,ly
2,0.7315,ly
2,0.35065,ly
2,0.15917,ly
2,0.064369,ly
2,0.19331,ly
2,0.96232,ly
2,0.17815,ly
2,0.086665,ly
2,0.68585,ly
2,0.32874,ly
2,0.38948,ly
2,0.15701,ly
2,0.084528,ly
2,0.38703,ly
2,0.097242,ly
2,0.061068,ly
2,0.062519,ly
2,0.12739,ly
2,0.19047,ly
2,0.14237,ly
2,0.25233,ly
2,0.13274,ly
2,0.31323,ly
2,0.26931,ly
2,0.028159,ly
3,0.3409,ly
3,0.33822,ly
3,0.21773,ly
3,0.11318,ly
3,0.089977,ly
3,0.30562,ly
3,0.14945,ly
3,0.084868,ly
3,0.075411,ly
3,0.11047,ly
3,0.40896,ly
3,0.1684,ly
3,0.18489,ly
3,0.20137,ly
3,0.10673,ly
3,0.18934,ly
3,0.14973,ly
3,0.70293,ly
3,0.60762,ly
3,0.62133,ly
3,0.54833,ly
3,0.15164,ly
3,0.80782,ly
3,0.53408,ly
3,0.39694,ly
3,0.81596,ly
3,0.7747,ly
3,0.71266,ly
3,0.30801,ly
3,0.26481,ly
3,0.50932,ly
3,0.55609,ly
3,0.36187,ly
3,0.16664,ly
3,0.24688,ly
3,0.90344,ly
3,0.31988,ly
3,0.60135,ly
3,0.22739,ly
3,1.1545,ly
3,0.98054,ly
3,0.82882,ly
3,0.5014,ly
3,0.78379,ly
3,1.027,ly
3,0.66091,ly
3,0.39059,ly
3,0.76282,ly
3,0.89332,ly
3,0.94335,ly
3,1.0593,ly
3,1.0465,ly
3,1.0431,ly
3,1.0299,ly
3,0.80493,ly
3,0.79946,ly
3,0.66773,ly
3,0.61912,ly
3,1.0298,ly
3,1.0233,ly
3,0.48842,ly
3,0.66359,ly
3,0.58693,ly
3,1.0698,ly
3,0.85518,ly
3,0.18358,ly
3,0.72495,ly
3,0.6811,ly
3,0.59332,ly
3,0.60975,ly
3,0.85227,ly
3,1.0483,ly
3,0.938,ly
3,0.86483,ly
3,0.90922,ly
3,0.84246,ly
3,1.0111,ly
3,0.89268,ly
3,0.6876,ly
3,0.70991,ly
3,0.79294,ly
3,0.90866,ly
3,0.32352,ly
3,1.1263,ly
3,0.72678,ly
3,0.76663,ly
3,0.90047,ly
3,0.96534,ly
3,0.89714,ly
3,0.87708,ly
3,0.94036,ly
3,1.0503,ly
3,0.5818,ly
3,0.54261,ly
3,0.60368,ly
3,0.80925,ly
3,0.95954,ly
3,0.64165,ly
3,0.82441,ly
3,0.34171,ly
3,0.47879,ly
3,0.76738,ly
3,0.89728,ly
3,0.92635,ly
3,0.8505,ly
3,0.62625,ly
3,1.1311,ly
3,0.24541,ly
3,0.064607,ly
3,0.26218,ly
3,0.80605,ly
3,1.0074,ly
3,0.81357,ly
3,0.69023,ly
3,0.8776,ly
3,0.56269,ly
3,1.0067,ly
3,0.65611,ly
3,0.66824,ly
3,1.0194,ly
3,0.39206,ly
3,0.55024,ly
3,0.62921,ly
3,0.48305,ly
3,0.55265,ly
3,0.95881,ly
3,0.70577,ly
3,0.80417,ly
3,0.70768,ly
3,0.58585,ly
3,0.393,ly
3,0.73615,ly
3,0.71242,ly
3,0.91006,ly
3,1.0945,ly
3,0.72448,ly
3,1.001,ly
3,0.78626,ly
3,0.79699,ly
3,0.99316,ly
3,1.0648,ly
3,0.84466,ly
3,1.0485,ly
3,0.95051,ly
3,0.82803,ly
3,0.52549,ly
3,0.94009,ly
3,0.5681,ly
3,0.21905,ly
3,1.0382,ly
3,0.62043,ly
3,1.1135,ly
3,0.86977,ly
3,0.60729,ly
3,0.89423,ly
3,0.41346,ly
3,0.46022,ly
3,1.174,ly
3,1.0209,ly
3,0.91477,ly
3,0.57935,ly
3,0.93063,ly
3,0.58478,ly
3,0.68555,ly
3,0.46037,ly
3,0.73719,ly
3,0.87034,ly
3,0.51408,ly
3,0.088763,ly
3,0.11081,ly
3,0.58742,ly
3,1.0524,ly
3,0.93586,ly
3,0.8808,ly
3,0.9746,ly
3,0.84717,ly
3,0.74539,ly
3,0.46652,ly
3,0.80959,ly
3,0.5744,ly
3,0.76457,ly
3,0.63608,ly
3,0.84847,ly
3,1.0296,ly
3,1.1022,ly
3,0.78746,ly
3,1.1231,ly
3,0.21428,ly
3,0.88226,ly
3,0.68454,ly
3,1.0878,ly
3,0.83781,ly
3,0.9644,ly
3,0.61264,ly
3,0.70279,ly
3,0.86767,ly
3,0.87368,ly
3,0.54394,ly
3,0.82898,ly
3,0.425,ly
3,1.0335,ly
3,0.32902,ly
3,0.99986,ly
3,1.0001,ly
3,0.86447,ly
3,0.89719,ly
3,0.71774,ly
3,0.50642,ly
3,0.40949,ly
3,0.75292,ly
3,0.61696,ly
3,0.70232,ly
3,0.69463,ly
3,1.0796,ly
3,0.40501,ly
3,0.55112,ly
3,0.45382,ly
3,0.3693,ly
3,0.45794,ly
3,0.29192,ly
3,0.21256,ly
3,0.16015,ly
3,0.093865,ly
3,0.44122,ly
3,0.17629,ly
3,0.39488,ly
3,0.079151,ly
3,0.12176,ly
3,0.093114,ly
3,0.22707,ly
3,0.30467,ly
3,0.34113,ly
3,0.37214,ly
3,0.57849,ly
3,0.33029,ly
3,0.65775,ly
3,0.2481,ly
3,0.42968,ly
3,0.41412,ly
3,0.35183,ly
3,0.1302,ly
3,0.36963,ly
3,0.639,ly
3,0.33387,ly
3,0.37304,ly
3,0.56792,ly
3,0.53087,ly
3,0.24479,ly
3,0.47557,ly
3,0.47872,ly
3,0.38324,ly
3,0.51463,ly
3,0.89765,ly
3,0.61146,ly
3,0.90408,ly
3,0.62761,ly
3,0.68137,ly
3,0.49301,ly
3,0.86666,ly
3,0.76661,ly
3,0.3258,ly
3,0.66203,ly
3,0.92159,ly
3,1.0613,ly
3,0.82993,ly
3,0.45641,ly
3,0.89408,ly
3,0.55429,ly
3,0.67278,ly
3,0.76925,ly
3,0.89818,ly
3,0.65634,ly
3,0.54873,ly
3,0.46742,ly
3,0.83225,ly
3,0.73771,ly
3,0.4053,ly
3,0.28972,ly
3,0.17188,ly
3,0.46277,ly
3,0.67506,ly
3,0.42685,ly
3,0.23628,ly
3,0.91012,ly
3,0.53517,ly
3,0.5486,ly
3,0.18782,ly
3,0.094127,ly
3,0.43209,ly
3,0.43376,ly
3,0.41393,ly
3,0.61066,ly
3,0.27821,ly
3,0.78363,ly
3,0.50891,ly
3,0.47284,ly
3,0.77138,ly
3,0.61964,ly
3,0.77144,ly
3,0.18313,ly
4,0.16847,ly
4,0.32484,ly
4,0.13384,ly
4,0.07981,ly
4,0.059325,ly
4,0.13465,ly
4,0.06812,ly
4,0.05004,ly
4,0.050686,ly
4,0.028353,ly
4,0.14317,ly
4,0.066923,ly
4,0.071316,ly
4,0.07859,ly
4,0.060462,ly
4,0.1016,ly
4,0.035586,ly
4,0.24564,ly
4,0.14988,ly
4,0.14923,ly
4,0.18767,ly
4,0.04391,ly
4,0.18236,ly
4,0.14968,ly
4,0.11257,ly
4,0.26495,ly
4,0.2848,ly
4,0.35693,ly
4,0.12327,ly
4,0.11427,ly
4,0.12825,ly
4,0.24429,ly
4,0.12072,ly
4,0.085039,ly
4,0.062038,ly
4,0.3327,ly
4,0.039581,ly
4,0.26067,ly
4,0.13982,ly
4,0.10463,ly
4,0.12813,ly
4,0.11124,ly
4,0.14787,ly
4,0.054689,ly
4,0.13677,ly
4,0.082337,ly
4,0.052147,ly
4,0.23347,ly
4,0.083752,ly
4,0.037483,ly
4,0.075883,ly
4,0.12734,ly
4,0.15634,ly
4,0.16972,ly
4,0.10447,ly
4,0.22557,ly
4,0.12913,ly
4,0.15158,ly
4,0.1742,ly
4,0.40427,ly
4,0.14766,ly
4,0.099908,ly
4,0.17281,ly
4,0.41705,ly
4,0.27529,ly
4,0.22334,ly
4,0.13002,ly
4,0.21311,ly
4,0.2645,ly
4,0.17907,ly
4,0.25971,ly
4,0.19018,ly
4,0.47686,ly
4,0.242,ly
4,0.18175,ly
4,0.22633,ly
4,0.51899,ly
4,0.37546,ly
4,0.13297,ly
4,0.21403,ly
4,0.51427,ly
4,0.40775,ly
4,0.38045,ly
4,0.38147,ly
4,0.19746,ly
4,0.25048,ly
4,0.2349,ly
4,0.41282,ly
4,0.35785,ly
4,0.5449,ly
4,0.32096,ly
4,0.5713,ly
4,0.16215,ly
4,0.36462,ly
4,0.23126,ly
4,0.22662,ly
4,0.27895,ly
4,0.23344,ly
4,0.25794,ly
4,0.27806,ly
4,0.26552,ly
4,0.35941,ly
4,0.41632,ly
4,0.26365,ly
4,0.20967,ly
4,0.33024,ly
4,0.34516,ly
4,0.1953,ly
4,0.045108,ly
4,0.15583,ly
4,0.19587,ly
4,0.030634,ly
4,0.0716,ly
4,0.059391,ly
4,0.10953,ly
4,0.091058,ly
4,0.065011,ly
4,0.096491,ly
4,0.092392,ly
4,0.088499,ly
4,0.12572,ly
4,0.047359,ly
4,0.12339,ly
4,0.10897,ly
4,0.095236,ly
4,0.23156,ly
4,0.25412,ly
4,0.18052,ly
4,0.19997,ly
4,0.19017,ly
4,0.24935,ly
4,0.20159,ly
4,0.1369,ly
4,0.29671,ly
4,0.18672,ly
4,0.18113,ly
4,0.18026,ly
4,0.081762,ly
4,0.40702,ly
4,0.22195,ly
4,0.13757,ly
4,0.13487,ly
4,0.29853,ly
4,0.14859,ly
4,0.12088,ly
4,0.20041,ly
4,0.25065,ly
4,0.14425,ly
4,0.23977,ly
4,0.34036,ly
4,0.16875,ly
4,0.60979,ly
4,0.32757,ly
4,0.11401,ly
4,0.24925,ly
4,0.18169,ly
4,0.13606,ly
4,0.36298,ly
4,0.43714,ly
4,0.15564,ly
4,0.37981,ly
4,0.31508,ly
4,0.20214,ly
4,0.15677,ly
4,0.15573,ly
4,0.17706,ly
4,0.16147,ly
4,0.18091,ly
4,0.13177,ly
4,0.07953,ly
4,0.11682,ly
4,0.21469,ly
4,0.13187,ly
4,0.1132,ly
4,0.13271,ly
4,0.24293,ly
4,0.23725,ly
4,0.16037,ly
4,0.13586,ly
4,0.11912,ly
4,0.12428,ly
4,0.19595,ly
4,0.24047,ly
4,0.14321,ly
4,0.13482,ly
4,0.082908,ly
4,0.19874,ly
4,0.066043,ly
4,0.12128,ly
4,0.092423,ly
4,0.12206,ly
4,0.16462,ly
4,0.12532,ly
4,0.060999,ly
4,0.0788,ly
4,0.12228,ly
4,0.14649,ly
4,0.088138,ly
4,0.097281,ly
4,0.038226,ly
4,0.13261,ly
4,0.067185,ly
4,0.083097,ly
4,0.064599,ly
4,0.10549,ly
4,0.1147,ly
4,0.072605,ly
4,0.11431,ly
4,0.063621,ly
4,0.051836,ly
4,0.047218,ly
4,0.069917,ly
4,0.092775,ly
4,0.08071,ly
4,0.050573,ly
4,0.17983,ly
4,0.16746,ly
4,0.15149,ly
4,0.10534,ly
4,0.081838,ly
4,0.09482,ly
4,0.073943,ly
4,0.017408,ly
4,0.089161,ly
4,0.09422,ly
4,0.017802,ly
4,0.060776,ly
4,0.040011,ly
4,0.026451,ly
4,0.10393,ly
4,0.079652,ly
4,0.049229,ly
4,0.17312,ly
4,0.051093,ly
4,0.14323,ly
4,0.21442,ly
4,0.078777,ly
4,0.19579,ly
4,0.088785,ly
4,0.078964,ly
4,0.054506,ly
4,0.061631,ly
4,0.19145,ly
4,0.11234,ly
4,0.12854,ly
4,0.10032,ly
4,0.18387,ly
4,0.093399,ly
4,0.10843,ly
4,0.078235,ly
4,0.10443,ly
4,0.11267,ly
4,0.14205,ly
4,0.20616,ly
4,0.10135,ly
4,0.067668,ly
4,0.097778,ly
4,0.078844,ly
4,0.15653,ly
4,0.060421,ly
4,0.1176,ly
4,0.14072,ly
4,0.16177,ly
4,0.45099,ly
4,0.12366,ly
4,0.11404,ly
4,0.15844,ly
4,0.16337,ly
4,0.11225,ly
4,0.1343,ly
4,0.15061,ly
4,0.10365,ly
4,0.13042,ly
4,0.1344,ly
4,0.1739,ly
4,0.19726,ly
4,0.1704,ly
4,0.036695,ly
4,0.032727,ly
4,0.20228,ly
4,0.13032,ly
4,0.14668,ly
4,0.055202,ly
4,0.22573,ly
4,0.37422,ly
4,0.223,ly
4,0.064421,ly
4,0.064005,ly
4,0.11317,ly
4,0.1547,ly
4,0.15319,ly
4,0.16828,ly
4,0.1028,ly
4,0.45699,ly
4,0.093321,ly
4,0.10481,ly
4,0.43939,ly
4,0.13824,ly
4,0.19651,ly
4,0.049663,ly
5,0.18205,ly
5,0.42115,ly
5,0.14102,ly
5,0.078406,ly
5,0.080578,ly
5,0.083799,ly
5,0.071835,ly
5,0.041037,ly
5,0.06046,ly
5,0.048264,ly
5,0.12076,ly
5,0.073127,ly
5,0.11089,ly
5,0.08532,ly
5,0.094677,ly
5,0.12079,ly
5,0.079451,ly
5,0.19615,ly
5,0.12917,ly
5,0.21656,ly
5,0.19255,ly
5,0.050936,ly
5,0.29499,ly
5,0.24326,ly
5,0.080789,ly
5,0.28926,ly
5,0.24466,ly
5,0.35368,ly
5,0.21048,ly
5,0.11216,ly
5,0.15688,ly
5,0.31867,ly
5,0.16996,ly
5,0.11809,ly
5,0.051234,ly
5,0.33396,ly
5,0.090733,ly
5,0.24862,ly
5,0.15861,ly
5,0.11178,ly
5,0.31558,ly
5,0.28631,ly
5,0.48535,ly
5,0.080266,ly
5,0.13843,ly
5,0.12246,ly
5,0.093587,ly
5,0.21867,ly
5,0.19987,ly
5,0.070595,ly
5,0.18013,ly
5,0.24801,ly
5,0.37062,ly
5,0.42686,ly
5,0.44864,ly
5,0.16054,ly
5,0.1362,ly
5,0.19437,ly
5,0.57217,ly
5,0.38315,ly
5,0.45766,ly
5,0.13066,ly
5,0.22169,ly
5,0.68393,ly
5,0.33369,ly
5,0.26872,ly
5,0.46692,ly
5,0.39682,ly
5,0.53141,ly
5,0.27085,ly
5,0.76293,ly
5,0.18658,ly
5,0.66368,ly
5,0.34304,ly
5,0.39885,ly
5,0.34402,ly
5,0.86408,ly
5,0.53854,ly
5,0.19852,ly
5,0.43632,ly
5,0.39958,ly
5,0.8417,ly
5,0.56918,ly
5,0.70038,ly
5,0.33068,ly
5,0.56476,ly
5,0.42024,ly
5,0.94199,ly
5,0.44133,ly
5,0.76278,ly
5,0.76872,ly
5,0.86263,ly
5,0.26557,ly
5,0.38914,ly
5,0.37851,ly
5,0.32025,ly
5,0.27028,ly
5,0.31969,ly
5,0.39454,ly
5,0.28964,ly
5,0.21211,ly
5,0.34827,ly
5,0.3479,ly
5,0.55118,ly
5,0.20502,ly
5,0.40339,ly
5,0.28895,ly
5,0.18517,ly
5,0.045737,ly
5,0.37433,ly
5,0.32758,ly
5,0.086006,ly
5,0.060128,ly
5,0.072665,ly
5,0.24027,ly
5,0.11021,ly
5,0.13805,ly
5,0.19782,ly
5,0.094084,ly
5,0.21875,ly
5,0.10221,ly
5,0.093448,ly
5,0.11491,ly
5,0.12644,ly
5,0.08075,ly
5,0.15008,ly
5,0.30247,ly
5,0.19786,ly
5,0.23542,ly
5,0.3404,ly
5,0.30333,ly
5,0.25247,ly
5,0.097048,ly
5,0.37502,ly
5,0.14126,ly
5,0.23708,ly
5,0.16519,ly
5,0.13396,ly
5,0.50059,ly
5,0.19954,ly
5,0.14867,ly
5,0.38124,ly
5,0.42265,ly
5,0.41247,ly
5,0.16144,ly
5,0.20913,ly
5,0.35462,ly
5,0.30664,ly
5,0.12704,ly
5,0.29186,ly
5,0.22811,ly
5,0.5419,ly
5,0.28782,ly
5,0.12142,ly
5,0.29043,ly
5,0.17883,ly
5,0.15422,ly
5,0.47864,ly
5,0.46431,ly
5,0.20366,ly
5,0.22335,ly
5,0.30808,ly
5,0.20904,ly
5,0.20697,ly
5,0.12451,ly
5,0.1752,ly
5,0.2551,ly
5,0.21288,ly
5,0.11911,ly
5,0.058766,ly
5,0.13387,ly
5,0.22986,ly
5,0.10693,ly
5,0.097745,ly
5,0.15236,ly
5,0.22316,ly
5,0.19685,ly
5,0.12235,ly
5,0.15616,ly
5,0.079322,ly
5,0.13009,ly
5,0.11344,ly
5,0.18304,ly
5,0.12105,ly
5,0.091768,ly
5,0.065963,ly
5,0.13882,ly
5,0.042511,ly
5,0.056379,ly
5,0.05598,ly
5,0.12634,ly
5,0.1222,ly
5,0.12529,ly
5,0.056108,ly
5,0.079834,ly
5,0.087473,ly
5,0.14263,ly
5,0.073318,ly
5,0.067312,ly
5,0.066007,ly
