num,data,char
2,0.42735,Guilty
2,0.44392,Guilty
2,0.51307,Guilty
2,0.44062,Guilty
2,0.30187,Guilty
2,0.56186,Guilty
2,0.29221,Guilty
2,0.5699,Guilty
2,0.71057,Guilty
2,0.82216,Guilty
2,0.73567,Guilty
2,0.71403,Guilty
2,0.6136,Guilty
2,0.69882,Guilty
2,0.57374,Guilty
2,0.8042,Guilty
2,0.68196,Guilty
2,0.35427,Guilty
2,0.56065,Guilty
2,0.5524,Guilty
2,0.59051,Guilty
2,0.83685,Guilty
2,0.52603,Guilty
2,0.51218,Guilty
2,0.59536,Guilty
2,0.57934,Guilty
2,0.52988,Guilty
2,0.4347,Guilty
2,0.67997,Guilty
2,0.73039,Guilty
2,0.46071,Guilty
2,0.25025,Guilty
2,0.25193,Guilty
2,0.29362,Guilty
2,0.16939,Guilty
2,0.25828,Guilty
2,0.39757,Guilty
2,0.51402,Guilty
2,0.38662,Guilty
2,0.27651,Guilty
2,0.1464,Guilty
2,0.22515,Guilty
2,0.47863,Guilty
2,0.13018,Guilty
2,0.3179,Guilty
2,0.2205,Guilty
2,0.08685,Guilty
2,0.045792,Guilty
2,0.13309,Guilty
2,0.37251,Guilty
2,0.46099,Guilty
2,0.62541,Guilty
2,0.55866,Guilty
2,0.48825,Guilty
2,0.69468,Guilty
2,0.40425,Guilty
2,0.2761,Guilty
2,0.53951,Guilty
2,0.46572,Guilty
2,0.46965,Guilty
2,0.4727,Guilty
2,0.49525,Guilty
2,0.26374,Guilty
2,0.6353,Guilty
2,0.84443,Guilty
2,0.60448,Guilty
2,0.55691,Guilty
2,0.8798,Guilty
2,0.7937,Guilty
2,0.64766,Guilty
2,0.75632,Guilty
2,0.59539,Guilty
2,0.7658,Guilty
2,0.847,Guilty
2,0.74714,Guilty
2,0.76764,Guilty
2,0.71003,Guilty
2,0.65722,Guilty
2,0.89443,Guilty
2,0.71245,Guilty
2,0.98012,Guilty
2,0.66586,Guilty
2,0.84187,Guilty
2,0.71808,Guilty
2,0.83949,Guilty
2,0.76389,Guilty
2,0.97051,Guilty
2,0.62802,Guilty
2,0.92258,Guilty
2,0.88454,Guilty
2,0.73659,Guilty
2,0.80181,Guilty
2,0.57402,Guilty
2,0.69048,Guilty
2,0.569,Guilty
2,0.63731,Guilty
2,0.7837,Guilty
2,0.58984,Guilty
2,0.57465,Guilty
2,0.62002,Guilty
2,0.53123,Guilty
2,0.6073,Guilty
2,0.78597,Guilty
2,0.56034,Guilty
2,0.64955,Guilty
2,0.60116,Guilty
2,0.41999,Guilty
2,0.18923,Guilty
2,0.19892,Guilty
2,0.69562,Guilty
2,0.82868,Guilty
2,0.83173,Guilty
2,0.86419,Guilty
2,0.78601,Guilty
2,0.81637,Guilty
2,0.55494,Guilty
2,0.66057,Guilty
2,0.84897,Guilty
2,0.85127,Guilty
2,0.77969,Guilty
2,0.82753,Guilty
2,0.87476,Guilty
2,0.94695,Guilty
2,1.1021,Guilty
2,0.33579,Guilty
2,0.70075,Guilty
2,0.35701,Guilty
2,0.73001,Guilty
2,0.47361,Guilty
2,0.32028,Guilty
2,0.54526,Guilty
2,0.63883,Guilty
2,0.3032,Guilty
2,0.4401,Guilty
2,0.41376,Guilty
2,0.6147,Guilty
2,0.22912,Guilty
2,0.72123,Guilty
2,0.3983,Guilty
2,0.76969,Guilty
2,0.60936,Guilty
2,0.74679,Guilty
2,0.41257,Guilty
2,0.66301,Guilty
2,0.63582,Guilty
2,0.68426,Guilty
2,0.74164,Guilty
2,0.59362,Guilty
2,0.6715,Guilty
2,0.6165,Guilty
2,0.54029,Guilty
2,0.67281,Guilty
2,0.65223,Guilty
2,0.68125,Guilty
2,0.41519,Guilty
2,0.63286,Guilty
2,0.3531,Guilty
2,0.61258,Guilty
2,0.58708,Guilty
2,0.46986,Guilty
2,0.42835,Guilty
2,0.40291,Guilty
2,0.76767,Guilty
2,0.32012,Guilty
2,0.45185,Guilty
2,0.76563,Guilty
2,0.21159,Guilty
2,0.21254,Guilty
2,0.55789,Guilty
2,0.61989,Guilty
2,0.48819,Guilty
2,0.55472,Guilty
2,0.77552,Guilty
2,0.47405,Guilty
2,0.74933,Guilty
2,0.51334,Guilty
2,0.533,Guilty
2,0.55724,Guilty
2,0.48569,Guilty
2,0.39677,Guilty
2,0.71424,Guilty
2,0.67937,Guilty
2,0.51655,Guilty
2,0.82151,Guilty
2,0.72478,Guilty
2,0.81363,Guilty
2,0.52183,Guilty
2,0.27297,Guilty
2,0.44773,Guilty
2,0.48197,Guilty
2,0.34404,Guilty
2,1.0119,Guilty
2,0.54673,Guilty
2,0.57045,Guilty
2,0.47461,Guilty
2,0.72218,Guilty
2,0.50516,Guilty
2,0.55392,Guilty
2,0.4703,Guilty
2,0.57377,Guilty
2,0.93814,Guilty
2,0.71445,Guilty
2,0.76007,Guilty
2,0.48302,Guilty
2,0.47437,Guilty
2,0.6039,Guilty
2,0.73686,Guilty
